Тульская обл, Тула г, дом № по ттн;54.193825;37.61587
Ульяновская обл, Ульяновск г, Московское ш, дом № 9;54.298798;48.289707
Московская обл, Пушкино д;56.010426;37.846188
Нижегородская обл, Нижний Новгород г, Кузбасская ул, дом № 1д;56.309303;43.868675
Пермский край, Пермский р-н, Нестюково д, Придорожная ул, дом № 1;57.88772;56.25501
Московская обл, Раменский р-н, Раос п, дом № 15;55.51946;38.09028
Ростовская обл, Аксайский р-н, Ленина х, Логопарк ул;47.3965;39.836025
Мордовия Респ, Саранск г, Промышленная 1-я ул, дом № 4Б;54.23292;45.176918
Москва г, Марушкинское п, Шарапово д, корпус 7;55.584225;37.177803
Московская обл, Ногинский р-н, им Воровского рп, дом № 1;55.725647;38.34138
Краснодарский край, Динской р-н, Новотитаровская ст-ца, Крайняя ул, дом № 18б;45.251648;38.997086
Ростовская обл, Аксайский р-н, Ленина х, Логопарк ул, дом № 2, корпус 3;47.293674;39.88823
Крым Респ, Симферополь г, Кубанская ул, дом № 14;44.97482;34.147793
Московская обл, Пушкинский р-н, Софрино рп;56.13743;37.930588
Московская обл, Дмитровский р-н, Ивашево д, владение № 57, строение 17;56.41643;37.50303
Московская обл, Чеховский р-н, Новоселки с, Новоселки промзона, дом № 19, строение 12;55.129196;37.549168
Ленинградская обл, Гатчинский р-н, Новые Черницы д;59.49783;30.030508
Московская обл, Люберецкий р-н, Мотяково д;55.70155;38.01104
Новосибирская обл, Новосибирск г, Палласа ул, дом № 31;54.94376;82.87862
Московская обл, Ногинский р-н, Обухово рп, Кудиновское ш, дом № 4, помещение 16;55.82076;38.259586
Смоленская обл, Смоленск г, Краснинское ш, дом № 21;54.76835;31.995504
Татарстан Респ, Нижнекамский р-н, Нижнекамск г;55.64129;51.816036
Ленинградская обл, Всеволожский р-н, Новосаратовка д;59.838604;30.535652
Саратовская обл, Саратов г, Сокурский тракт, дом № 41;51.614075;45.959484
Краснодарский край, Краснодар г, Минская ул, дом № 120/8;45.036907;38.932438
Московская обл, Наро-Фоминский р-н, Шарапово д, Майская ул, дом № 5;55.551514;37.068577
Новосибирская обл, Новосибирский р-н, Мочищенский с/с, Озерный п, Армейский мкр, дом № 15, корпус 6;55.13245;82.93773
Санкт-Петербург г, Седова ул, дом № 9;59.902126;30.39305
Санкт-Петербург г, Пулковское ш, дом № 25, корпус 1;59.819794;30.316807
Санкт-Петербург г, Адмирала Трибуца ул, дом № 3;59.852657;30.147013
Татарстан Респ, Зеленодольский р-н, Новая Тура с;55.868454;48.84123
Татарстан Респ, Зеленодольский р-н, Зеленодольск г, Технополис Новая Тура промзона;55.868454;48.84123
Московская обл, Котельники г, Яничкин проезд, дом № 6;55.653797;37.87746
Владимирская обл, Владимир г, Полины Осипенко ул, дом № 65;56.16245;40.403656
Тюменская обл, Тюмень г, Старый Тобольский тракт 5-й км, дом № 2, корпус А;57.10782;65.5205
Краснодарский край, Туапсинский р-н, Туапсе г, Кутузова ул, дом № 2;44.09268;39.10314
Московская обл, Люберецкий р-н, Октябрьский рп, Старый двор ул, дом № 2;55.617554;37.990093
Ямало-Ненецкий АО, Ноябрьск г, Промузел Пелей панель 15 промзона;63.198284;75.49353
Псковская обл, Псков г, Леона Поземского ул, дом № 110д, литер В;57.834137;28.310955
Москва г, Рязановское п, Знамя Октября п, СНТ Елочка тер, дом № 20А;55.4741;37.541992
Ростовская обл, Батайск г, 1-й Пятилетки ул, дом № 75Б;47.136173;39.720806
Ленинградская обл, Выборгский р-н, Уткина Заводь снт, дом № 15;60.301987;29.85301
Ростовская обл, Ростов-на-Дону г, Вавилова ул, дом № 59, корпус д;47.284386;39.68092
Алтайский край, Барнаул г, Попова ул, дом № 179Б;53.348476;83.672005
Тамбовская обл, Тамбов г, Октябрьская ул, дом № 22;52.72491;41.442287
Белгородская обл, Шебекино г, Свободы ул, дом № 7;50.412895;36.890263
Белгородская обл, Старый Оскол г, Надежда мкр, дом № 10;51.318085;37.90876
Белгородская обл, Старый Оскол г, Мичурина ул, дом № 1Б;51.318535;37.872833
Белгородская обл, Белгород г, Волчанская ул, дом № 141;50.575066;36.629444
Воронежская обл, Россошанский р-н, Россошь г, Мира ул, дом № 201;50.20395;39.583252
Волгоградская обл, Волгоград г, дом № 52;48.71068;44.516804
Волгоградская обл, Городищенский р-н, Сады Придонья п;49.056213;44.034466
Краснодарский край, Северский р-н, Ильский пгт;44.854576;38.570263
Волгоградская обл, Волжский г, Александрова ул, дом № 18А;48.771725;44.79974
Воронежская обл, Воронеж г, Димитрова ул, дом № 120;51.65617;39.28717
Московская обл, Дмитровский р-н, Дмитров г, Промышленная ул, дом № 37;56.3333;37.508938
Воронежская обл, Рамонский р-н, Богданово д, Лесная ул, дом № 31;51.901405;39.480602
Кировская обл, Киров г;58.603527;49.663902
Кировская обл, Киров г, Романа Ердякова ул, дом № 42;58.616013;49.63661
Кировская обл, Киров г, Луганский проезд, дом № 20;58.613125;49.588238
Костромская обл, Кострома г, Костромская ул, дом № 99;57.80334;40.996574
Краснодарский край, Динской р-н, Пластуновская ст-ца, Красная ул, дом № 58;45.290443;39.272163
Самарская обл, Ставропольский р-н, Васильевка с, дом № 3;53.549698;49.527645
Краснодарский край, Каневской р-н, Каневская ст-ца, Таманская ул, дом № 184;46.09341;38.950184
Тульская обл, Ефремовский р-н, Ефремов г;53.141865;38.116585
Москва г, Демьяна Бедного ул, владение № 22;55.779575;37.488453
Москва г, Заречная ул, дом № 8, корпус 2;55.75268;37.508785
Москва г, Внуково п;55.648857;37.269547
Москва г, Нагатинская наб, дом № 8;55.684628;37.656025
Москва г, Варшавское ш, дом № 97;55.633343;37.624146
Москва г, Сколково инновационного центра тер, Большой б-р, дом № 46;55.685041;37.350683
Москва г, Генерала Карбышева б-р, дом № 7;55.77959;37.468925
Москва г, Щербинка г, Симферопольское ш, дом № 17;55.50029;37.571262
Москва г, Сосенское п, Хованская промзона тер, дом № 19;55.58669;37.456955
Москва г, Новорижское шоссе 22-й км, владение № 1, строение 5;55.60334;37.755806
Московская обл, Балашиха г, Соболиха д;55.728546;38.042797
Московская обл, Воскресенский р-н, Новлянское с, Сельская ул, дом № 10, корпус 1;55.313866;38.665348
Московская обл, Фрязино г, Заводской проезд, дом № 3;55.96711;38.057076
Московская обл, Пушкинский р-н, Пушкино г;56.010426;37.846188
Калининградская обл, Калининград г, Орудийная ул, дом № 105;54.732395;20.55709
Московская обл, Серпуховский р-н, Всходы д, владение № 1;54.974384;37.545383
Краснодарский край, Динской р-н, Новотитаровская ст-ца, Крайняя ул, дом № 18, корпус б;45.251648;38.997086
Московская обл, Ногинский р-н, им. Воровского рп, дом № 1;55.725647;38.34138
Тверская обл, Тверь г, Гагарина пл, дом № 1, корпус 77;56.848343;35.942112
Московская обл, Ступинский р-н, Шматово д, Индустриальная ул;55.009724;38.06373
Московская обл, Ленинский р-н, Видное г, дом № 8, строение 4;55.55715;37.708714
Московская обл, Истринский р-н, Истра г, Московская ул, дом № 62;55.905525;36.889645
Санкт-Петербург, г, Колпино г, дом № 1;59.737164;30.596788
Нижегородская обл, Богородский р-н, Богородск г;56.103416;43.516815
Ставропольский край, Георгиевск г, Пушкина ул, дом № 39;44.148678;43.47421
Ростовская обл, Ростов-на-Дону г, Певчий пер, дом № 4;47.245983;39.630775
Ростовская обл, Ростов-на-Дону г, Вавилова ул, дом № 62, корпус 1;47.284386;39.68092
Ростовская обл, Ростов-на-Дону г, Доватора ул, дом № 152/4;47.239975;39.570477
Рязанская обл, Рязань г, Чкалова ул, дом № 72;54.616653;39.683083
Самарская обл, Самара г, Дзержинского ул, дом № 46в;53.185173;50.173275
Самарская обл, Тольятти г, Новозаводская ул, дом № 8;53.544403;49.445328
Самарская обл, Самара г, Ракитовское ш;53.263508;50.286713
Самарская обл, Самара г, Елизарова ул, дом № 1;53.232338;50.276134
Самарская обл, Самара г, Уральская ул, дом № 38, литер Б;53.132126;50.137222
Санкт-Петербург г, Таллинское ;59.80989;30.16875
Саратовская обл, Саратов г;51.530018;46.034683
Саратовская обл, Энгельс г;51.501377;46.12331
Краснодарский край, Белореченский р-н, Белореченск г, Бригадная ул, дом № 1, корпус Б;44.765812;39.867992
Свердловская обл, Екатеринбург г, Шефская ул, дом № 2б, корпус 1;56.88113;60.649494
Свердловская обл, Березовский г;56.90979;60.81201
Татарстан Респ, нет, Казань г, Фатыха Амирхана пр-кт, дом № 3;55.81836;49.132824
Самарская обл, Самара г, Московское ш, дом № 13;53.21155;50.179634
Тульская обл, Тула г, Марата ул, дом № 47, корпус Б;54.20032;37.644356
Москва г, Рябиновая ул, дом № 63, корпус 4;55.68263;37.4331
Саратовская обл, Энгельс г, Крупской проезд, дом № 71;51.45502;46.113808
Тульская обл, Ленинский р-н, Иншинский п;55.554268;37.763634
Ставропольский край, Буденновский р-н, Виноградный п, 40 лет Победы ул, дом № 1;45.85434;41.53278
Удмуртская Респ, Ижевск г, Зимняя ул, дом № 11;56.814613;53.211994
Ульяновская обл, Ульяновск г, Московское ш, дом № 6;54.30665;48.319138
Челябинская обл, Челябинск г, Свердловский тракт, дом № 3в;55.169624;61.3882
Челябинская обл, Челябинск г, Монтажников ул, дом № 2;55.247005;61.432903
Челябинская обл, Копейск г, 20 Партсъезда ул, дом № 14;55.062622;61.52887
Московская обл, Солнечногорский р-н, Елино д, дом № 21;55.986378;37.279247
Тульская обл, Ленинский р-н, Ленинский рп, Северная ул, дом № 1, корпус А;48.72243;45.18831
Ростовская обл, Ростов-на-Дону г, Туполева ул, дом № 16, корпус а;47.283436;39.805805
Адыгея Респ, Тахтамукайский р-н, Тахтамукай аул, Адыгейская ул, дом № 97, корпус 1А;44.931828;38.981094
Татарстан Респ, Ютазинский р-н, Абсалямово с, Советская ул, дом № 120;54.599556;53.436768
Башкортостан Респ, Ишимбайский р-н, Ишимбай г, Машиностроителей ул, дом № 18;53.454655;56.043995
Башкортостан Респ, Мелеузовский р-н, Мелеуз г, Смоленская ул, дом № 18а;52.966007;55.949974
Белгородская обл, Белгородский р-н, Северный п, Березовая ул, дом № 1/9;50.520336;36.67628
Краснодарский край, Курганинский р-н, Курганинск г, Ст.Разина ул, дом № 1;44.84303;40.722748
Краснодарский край, Геленджик г, Кирова ул, дом № 125;44.55426;38.075127
Курская обл, Курский р-н, Ворошнево д;51.654;36.049717
Ленинградская обл, Всеволожский р-н, Кузьмоловский гп;60.10976;30.492523
Москва г, Кабельная 2-я ул, дом № 2;55.749546;37.718353
Мурманская обл, Мончегорск г;67.9399;32.93168
Московская обл, Ногинский р-н, Мамонтово с;55.950153;38.554504
Москва г, Производственная ул, владение № 1, корпус 7;55.65058;37.38338
Московская обл, Коломна г, Октябрьская ул, дом № 88А;55.060856;38.856777
Крым Респ, Евпатория г, Виноградная ул, дом № 11 ;44.476303;34.154575
Московская обл, Сергиево-Посадский р-н, Марьино д, дом № 9, помещение 1;56.498123;37.853138
Московская обл, Домодедово г, Элида тер, строение 1;55.35416;37.902153
Московская обл, Одинцовский р-н, Одинцово г, Транспортная ул, дом № 8;55.674885;37.2984
Алтайский край, Поспелихинский р-н, Поспелиха с, Кондратюка ул, дом № 25;51.985455;81.8159
Новосибирская обл, Новосибирск г, Кубовая ул, дом № 68;55.126656;82.90108
Ростовская обл, Новочеркасск г, Спортивная ул, дом № 4;47.469894;40.078297
Ростовская обл, Каменск-Шахтинский г, Кирова ул, дом № 67;48.330135;40.269695
Санкт-Петербург г, Шушары п, Московское ш, дом № 70, корпус 4В;59.772396;30.41513
Москва г, Пресненский Вал ул, дом № 27, строение 2;55.772175;37.57129
Санкт-Петербург г, Седова ул, дом № 45;59.879124;30.429598
Свердловская обл, Екатеринбург г, Аппаратная ул, дом № 6, ком. 11;56.871494;60.672955
Новосибирская обл, Обь г, 3307 км ул, дом № 16, корпус 2;54.995132;82.6934
Свердловская обл, Верхняя Пышма г, Санаторный п, Огородная ул, дом № 44;57.020206;60.54961
Ставропольский край, Ставрополь г, Коломийцева ул, дом № 74;45.09936;41.95212
Свердловская обл, Первоуральск г, Заводская ул, дом № 3;56.951103;59.811405
Московская обл, Одинцовский р-н, Одинцово г, Северная ул, дом № 5;55.68257;37.252087
Санкт-Петербург г, Кубинская ул, дом № 71к1, 1;59.856503;30.293705
Башкортостан Респ, Уфа г, Гвардейская ул, дом № 39А;54.764988;56.237755
Ростовская обл, Ростов-на-Дону г, 50-летия Ростсельмаша ул, дом № 1/52, оф. 302;47.273125;39.76276
Воронежская обл, Воронеж г, Фридриха Энгельса ул, дом № 25, корпус Б;51.668903;39.20485
Московская обл, Раменский р-н, Софьино с, строение 11,к2,п4, помещение промзона ССТ;55.501667;38.183613
Владимирская обл, Владимир г, Юрьевец мкр, Ноябрьская ул, дом № 145;56.093433;40.245415
Нижегородская обл, Нижний Новгород г, Порт-Артурская ул, дом № 12, корпус В;56.294334;43.912666
Новгородская обл, Новгородский р-н, Сырково д, Пригородная ул, дом № 45, корпус А;58.57488;31.228893
Пермский край, Пермь г, Фоминская ул, дом № 56/1;58.008366;56.093857
Свердловская обл, Екатеринбург г, Сибирский тракт 7 км, строение 6;56.816673;60.67767
Адыгея Респ, Тахтамукайский р-н, Яблоновский пгт, Морская ул, дом № 7 ;44.97837;38.955532
Ставропольский край, Предгорный р-н, Винсады с, Черкесское ш, дом № 2;44.083244;42.959507
Татарстан Респ, Казань г, Тихорецкая ул, дом № 39;55.727547;49.123573
Ульяновская обл, Ульяновск г, Московское ш, дом № 17, корпус С17;54.303173;48.30168
Челябинская обл, Сосновский р-н, Терема п;55.187515;61.243713
Волгоградская обл, Волгоград г, Домостроителей ул, дом № 7;48.77045;44.460777
Московская обл, Балашиха г, Железнодорожный мкр, Автозаводская ул, дом № 36;55.73728;38.010098
Калужская обл, Боровский р-н, Ворсино с, Лыскина ул, дом № 1;55.224724;36.647545
Новосибирская обл, Новосибирск г, Толмачевское ш, дом № 27, корпус 37;54.95869;82.83202
Пензенская обл, Пенза г, Строителей пр-кт, дом № 1Л;53.22009;44.943478
Московская обл, Ступинский р-н, Шматово д, Индустриальная ул, владение № 4, корпус 1;55.009724;38.06373
Ростовская обл, Новошахтинск г;47.75589;39.935986
Волгоградская обл, Волгоград г, Нефтяников проезд, дом № 9;48.76217;44.46208
Рязанская обл, Рязань г, Прижелезнодорожная ул, дом № 5;54.669003;39.622982
Кемеровская обл, Кемерово г, Вахрушева ул, дом № 2;55.43509;86.1395
Кемеровская обл, Междуреченск г, Мира ул, дом № 106;53.678734;88.07135
Московская обл, Истринский р-н, Снегири дп;55.88522;37.03917
Краснодарский край, Краснодар г, Березовый п, Восточный пер, дом № 4/2, корпус В;45.164967;38.992764
Краснодарский край, Краснодар г, Западный Обход ул;45.09258;38.907352
Москва г, Иртышский 2-й проезд, дом № 2а, строение 3;55.816998;37.769955
Москва г, Молодцова ул, дом № 14;55.87924;37.6326
Московская обл, Ивантеевка г;55.97141;37.920074
Московская обл, Краснознаменск г;55.59718;37.039505
Московская обл, Луховицкий р-н, Луховицы г, Пушкина ул, дом № 529;54.9655;39.02755
Пермский край, Краснокамский р-н, Краснокамск г, Звездная ул, дом № 1;58.084053;55.783607
Самарская обл, Тольятти г, Коммунальная ул, дом № 30, корпус 3, помещение 20;53.561558;49.30911
Калужская обл, Дзержинский р-н, Полотняный Завод п, Слободка ул, дом № 117;54.73311;35.97952
Тамбовская обл, Тамбов г;52.72879;41.45536
Тверская обл, Тверь г, Керамического Завода п, дом № 4;56.81551;35.990376
Ханты-Мансийский Автономный округ - Югра АО, Сургут г;61.254032;73.3964
Челябинская обл, Копейск г, Логопарковая ул, дом № 1, корпус А, эт. 1;55.01037;61.483112
Башкортостан Респ, Уфа г, Энтузиастов ул, дом № 20;54.75694;56.024864
Волгоградская обл, Михайловка г, Тишанская ул, дом № 37Г;50.080402;43.254158
Рязанская обл, Рязань г, Дружная ул, дом № 18;54.53694;39.772568
Крым респ, Симферополь г;44.95214;34.102455
Москва г, МКАД 41-й км;55.60915;37.494564
Московская обл, Люберецкий р-н, Люберцы г, Хлебозаводская ул, дом № 5;55.67029;37.90996
Московская обл, Мытищи г, Силикатная ул, владение № 19А, строение 1;55.93068;37.774525
Московская обл, Клинский р-н, Клин г, Терешковой ул, владение № 10;56.3589;36.69554
Московская обл, Ленинский р-н, Саларьево д;55.554268;37.763634
Московская обл, Одинцовский р-н, Одинцово г, Коммунальный проезд, дом № 16;55.671577;37.275158
Мурманская обл, Мурманск г, Промышленная ул, дом № 19;68.999016;33.12535
Оренбургская обл, Оренбургский р-н;51.727245;54.820164
Ростовская обл, Мясниковский р-н, Юго-Восточная промзона тер, дом № 10;47.256756;39.60306
Самарская обл, Тольятти г, Коммунальная ул, дом № 30;53.561558;49.30911
Санкт-Петербург г, Краснопутиловская ул, дом № 65;59.863007;30.28274
Северная Осетия - Алания Респ, Владикавказ г;43.024593;44.68211
Пермский край, Пермь г, Деревообделочная ул, дом № 6А;58.008236;56.14878
Белгородская обл, Белгородский р-н, Новосадовый п, Перспективная ул, дом № 7;50.646988;36.678116
Белгородская обл, Валуйский р-н, Валуйки г, Степной пер, дом № 34;50.164272;38.13088
Санкт-Петербург, г, Волхонское ш, дом № 11;59.802376;30.146881
Московская обл, Домодедово г, Элида тер, дом № 2, литер 4Б1, эт. 1;55.33446;37.848137
Московская обл, Подольск г, Новоселки д, Технопарка Сынково тер, владение № 7, строение 1;55.350834;37.627777
Нижегородская обл, Нижний Новгород г, Коминтерна ул, дом № 41В;56.34394;43.886383
Оренбургская обл, Беляевский р-н, Дубенский п, Советская ул, дом № 17;51.452385;56.63713
Самарская обл, Отрадный г, Промзона-1 тер;53.376175;51.348053
Санкт-Петербург г, Пискарёвский пр-кт, дом № 150;60.014233;30.452858
Татарстан Респ, Казань г, Магистральная ул, дом № 4;55.756676;49.105137
Ульяновская обл, Ульяновск г, Олимпийский пр-кт, дом № 8а;54.288208;48.276646
Ульяновская обл, Ульяновск г, Московское шоссе, дом № 6;54.30665;48.319138
Москва г, Каширское ш, дом № 1;55.641476;37.682724
Московская обл, Наро-Фоминский р-н, Селятино рп, дом № 1;55.515373;36.98217
Саратовская обл, Саратовский р-н, Соколовый рп;51.57128;45.828503
Башкортостан Респ, Уфа г, Гвардейская ул, дом № 57/1;54.764988;56.237755
Башкортостан Респ, Уфа г, Минигали Губайдуллина ул, дом № 14, корпус 1;54.721546;55.99758
Краснодарский край, Тимашевский р-н, Тимашевск г, Пролетарская ул, дом № 82;45.618816;38.935184
Москва г, Карачаровская 2-я ул, дом № 3;55.734722;37.75234
Московская обл, Дмитровский р-н, Яхрома г, Заречная ул, дом № 6;56.2904;37.48691
Самарская обл, Самара г, Ближняя ул, дом № 3;53.190052;50.231346
Московская обл, Мытищи г, ТПЗ Алтуфьево тер, владение № 1, строение 1;55.918846;37.670437
Ростовская обл, Сальский р-н, Сальск г, Станиславского ул, дом № 103;46.469025;41.554623
Удмуртская Респ, Ижевск г, Воткинское ш, дом № 304, литер а, эт. 1, п.№70;56.886276;53.238377
Тюменская обл, Тюмень г, Пермякова ул, дом № 1Г;57.132275;65.6015
Челябинская обл, Челябинск г, Механическая ул, дом № 101, оф. 301;55.191704;61.430252
Ярославская обл, Ярославль г, 2-я Транспортная ул, дом № 1-а;57.551765;39.926228
Татарстан Респ, Казань г, Тихорецкая ул, дом № 5.;55.730335;49.127563
Ивановская обл, Иваново г, Лежневская ул, дом № 55;56.97591;40.97541
Липецкая обл, Липецк г, Воронежское ш, дом № 2, корпус А;52.569847;39.5122
Мордовия Респ, Саранск г, Северо-восточное ш, дом № 17;54.21533;45.23131
Московская обл, Дмитровский р-н, Кузяево д, строение 1;56.132793;37.44174
Нижегородская обл, Кстовский р-н, Опалиха д, корпус 7,8;56.203762;44.116566
Саратовская обл, Татищевский р-н, Елшанка д;51.684334;45.463444
Кировская обл, Кирово-Чепецкий р-н, Кирово-Чепецк г, Производственная ул, дом № 10;58.540607;49.98132
Татарстан Респ, Казань г, Тэцевская ул;55.860287;49.014896
Саратовская обл, Саратов г, Елшанка п;51.530018;46.034683
Челябинская обл, Красноармейский р-н, Миасское с, Лесная ул, дом № 1;55.279114;61.88169
Москва г, Магистральная 5-я ул, дом № 6;55.77316;37.52658
Ростовская обл, Ростов-на-Дону г, Доватора ул, дом № 142;47.237946;39.628376
Свердловская обл, Верхняя Пышма г ;56.97247;60.573895
Татарстан Респ, Казань г, Оренбургский Тракт ул, дом № 174;55.78053;49.11272
Татарстан Респ, Набережные Челны г, Трубный проезд, дом № 38/17;55.711777;52.428127
Челябинская обл, Златоуст г ;55.16742;59.67926
Ивановская обл, Иваново г, Павла Большевикова ул, дом № 27, корпус 2;56.96635;41.043835
Краснодарский край, Анапский р-н, Анапа г;45.070377;37.75699
Новосибирская обл, Новосибирский р-н, Толмачево с, дом № 16/1;54.982845;82.73657
Алтайский край, Рубцовск г, Оросительная ул, дом № 223;51.5131;81.19244
Воронежская обл, Воронеж г, Монтажный проезд, дом № 3, корпус и;51.649162;39.286552
Краснодарский край, Кавказский р-н, Кропоткин г, Машиностроительная ул, дом № 11;45.45345;40.586273
Калужская обл, Дзержинский р-н, Кондрово г, Пушкина ул, дом № 1;54.797356;35.917442
Московская обл, Егорьевск г;55.382977;39.03562
Новгородская обл, Великий Новгород г;58.520985;31.275785
Омская обл, Омск г, Красноярский тракт, дом № 22А;54.992477;73.45399
Ульяновская обл, Ульяновск г, Олимпийский пр-кт, дом № 10;54.288208;48.276646
Адыгея Респ, Адыгейск г;44.883377;39.190964
Адыгея Респ, Тахтамукайский р-н, Новая Адыгея аул, Тургеневское шоссе ул, дом № 33;45.019337;38.93822
Башкортостан Респ, Уфа г, Маршала Жукова ул, дом № 30;54.77395;56.06466
Воронежская обл, Рамонский р-н, Айдарово с, Промышленная зона 2 тер, дом № 1;51.906525;39.291
Санкт-Петербург г, Кубинская ул, дом № 75, корпус 1.;59.84145;30.297396
Челябинская обл, Миасс г, 60 лет Октября ул, дом № 13А;55.0133;60.10191
Краснодарский край, Новороссийск г, Сухумское ш, № 17, А;44.72765;37.816086
Владимирская обл, Киржачский р-н, Федоровское д, Сельская ул, дом № 49;56.115284;38.85636
Воронежская обл, Новоусманский р-н, Нечаевка с, Виноградная ул, дом № 90;51.623745;39.338573
Ростовская обл, Ростов-на-Дону г, Орская ул, дом № 31А;47.29031;39.77492
Московская обл, Ногинский р-н, Обухово рп;55.831467;38.272697
Новосибирская обл, Новосибирский р-н, Мочищенский с/с, Озерный п, Промышленная ул, дом № 6, корпус 4;55.12416;82.92706
Ростовская обл, Ростов-на-Дону г, Текучева ул, дом № 227, корпус Г;47.24232;39.742626
Мордовия Респ, Саранск г, Ялга рп, Вокзальный пер, дом № 3;54.131084;45.1359
Московская обл, Воскресенский р-н, Воскресенск г, Промплощадка ул, дом № 5а;55.27848;38.73259
Москва г, Рябиновая ул, дом № по ТТН;55.668056;37.426765
Краснодарский край, Краснодар г, Октябрьский х, Живописная ул, дом № 72;45.10327;38.999386
Ростовская обл, Ростов-на-Дону г, Доватора ул, дом № 154, корпус 1;47.239975;39.570477
Свердловская обл, Екатеринбург г, Серовский тракт 11 км;56.816673;60.67767
Смоленская обл, Сафоновский р-н, Сафоново г, Радищева ул, дом № 5;55.116608;33.220078
Ставропольский край, Петровский р-н, Светлоград г, Кирова ул, дом № 25А;45.351566;42.82818
Брянская обл, Брянск г, Щорса б-р, дом № 2 ;53.284435;34.389378
Тульская обл, Тула г, Лесной п, дом № 50;54.06699;37.262833
Московская обл, Щелковский р-н, Литвиново п;56.01147;38.13509
Новосибирская обл, Новосибирский р-н, Толмачево с, дом № 3307км, кв. 16;54.982845;82.73657
Свердловская обл, Первоуральск г, Стахова ул, дом № 2а;56.93137;59.94111
Смоленская обл, Смоленск г, Индустриальная ул, дом № 9;54.7775;32.107243
Адыгея Респ, Тахтамукайский р-н, Новая Адыгея аул, Тургеневское шоссе ул, дом № 27А;45.01295;38.92903
Башкортостан Респ, Стерлитамак г, Гоголя ул, дом № 124, корпус в;53.59217;55.93525
Башкортостан Респ, Салават г, Молодогвардейцев ул, дом № 60, корпус 1;53.961975;58.354824
Краснодарский край, Сочи г, Труда ул, дом № 33, литер А;43.63695;39.747242
Иркутская обл, Иркутск г, Блюхера ул, дом № 7;52.266872;104.33978
Красноярский край, Иланский р-н, Иланский г, Комсомольская ул, дом № 19;56.244137;96.074135
Свердловская обл, Екатеринбург г, Вокзальная ул, дом № 26;56.85864;60.611015
Свердловская обл, Екатеринбург г, Логопарк Кольцовский тер, дом № 13, строение 1;56.84621;60.49729
Татарстан Респ, Нижнекамский р-н, Нижнекамск г, Промзона тер ;55.64129;51.816036
Чувашская Республика - Чувашия, Чебоксары г, Энгельса ул, кв. 31;56.11692;47.26776
Ярославская обл, Ярославль г, Судостроителей ул, дом № 3;57.57465;39.926968
Казахстан, г.Алматы, пос. Боролдай, ул. Кирпичная, 1, склад Боролдай;52.30999;104.324295
Оренбургская обл, Оренбург г, Караванная ул, дом № 19/1, оф. 3;51.73512;55.101006
Крым респ, Симферопольский р-н, Грушевое с, дом № 11;45.000458;34.044678
Липецкая обл, Липецкий р-н, Вербилово с;52.30084;39.421417
Москва г, Каширский проезд, дом № 25;55.654804;37.623844
Московская обл, Ногинский р-н, Затишье п;55.84262;38.568855
Краснодарский край, Армавир г, Северная промзона тер, дом № 30;45.0205;41.100597
Чувашская Республика - Чувашия, Чебоксары г, Ягодный пер, дом № 4, строение 13;56.114185;47.220695
Костромская обл, Кострома г, Московская ул, дом № 105;57.74948;40.878643
Астраханская обл, Астрахань г, Боевая ул, дом № 25;46.338203;48.023018
Московская обл, Подольск г, Сынково с, дом № 77;55.350834;37.627777
Самарская обл, Кинель г;53.219734;50.63323
Липецкая обл, Всеволожский район, дер. Новосаратовка, Промзона “Уткина Заводь”, участок 1, корпус;59.838604;30.535652
Московская обл, Ступинский р-н, Октябрьский п, Заводская ул, владение № 5;55.104126;38.170033
Мурманская обл, Апатиты г, Сосновая ул, дом № 4;67.57749;33.43548
Московская обл, Раменский р-н, Родники дп, Трудовая ул, дом № 10;55.647568;38.050262
Санкт-Петербург г, Шушары п, Ленсоветовский тер, владение № 24;59.759285;30.469584
Московская обл, Ивантеевка г, Железнодорожная ул, дом № 1;55.75912;37.891468
Московская обл, Балашиха г, Соболиха д, Липовый 1-й пер, дом № 4;55.72515;38.043243
Ростовская обл, Октябрьский р-н, Интернациональный п;47.698883;40.132233
Санкт-Петербург г, 6-й Верхний пер, дом № 3;60.07664;30.366726
Белгородская обл, Белгород г, Зеленая Поляна ул, дом № 11;50.571877;36.655014
Брянская обл, Брянск г, 50-й Армии ул, дом № 1Б;53.342594;34.29873
Брянская обл, Брянск г, Литейная ул, дом № 3;53.319553;34.27868
Волгоградская обл, Волгоград г;48.71068;44.516804
Воронежская обл, Воронеж г, Бахметьева ул, дом № 6а;51.66025;39.174767
Кемеровская обл, Кемерово г, Красноармейская ул, дом № 8, корпус 1;55.35811;86.021
Краснодарский край, Курганинский р-н, Курганинск г, Мира ул, дом № 199;44.8896;40.60187
Краснодарский край, Краснодар г, Индустриальный п, Лого Центр Кубани;45.095562;39.108974
Самарская обл, Сызрань г, Пристанский Спуск ул, дом № 21;53.150227;48.47514
Краснодарский край, Краснодар г, Ростовское Шоссе ул, дом № 28, корпус 7;45.09476;38.99241
Краснодарский край, Армавир г, Энгельса ул, дом № 173;44.986977;41.139442
Краснодарский край, Выселковский р-н, Выселки ст-ца, Пролетарская ул, дом № 21;45.58802;39.65793
Ставропольский край, Лермонтов г, Промышленная ул, дом № 7;45.076324;41.93158
Краснодарский край, Новороссийск г, Мира ул, дом № 2;44.726055;37.774586
Свердловская обл, Верхняя Пышма г, Залесье п, Индустриальный проезд, дом № 1;56.968063;60.662956
